Date,Open,High,Low,Close,Adj Close,Volume
2024-08-22,1.5856585503500944,1.5288397849556596,1.5859544413804323,1.539836805200752,1.539836805200752,-0.13483584094989884
2024-08-21,1.4689159535831817,1.5514522487884943,1.5308992372569055,1.5828154550884337,1.5828154550884337,0.2695355488518657
2024-08-20,1.4948556204475718,1.5282148440210905,1.519099393800021,1.46566005911586,1.46566005911586,0.18100457758638772
2024-08-19,1.439950010322917,1.433589343446972,1.477679206604163,1.4917014541529376,1.4917014541529376,-0.27063379132354276
2024-08-18,1.4934828988720872,1.4680756850366221,1.509913534576023,1.4370088900203288,1.4370088900203288,-0.9177793240441112
2024-08-17,1.462331010354179,1.4379400570330518,1.5304207377010024,1.4909169507614826,1.4909169507614826,-1.246551924809146
2024-08-16,1.390048436589148,1.4460404162265474,1.4357860708913335,1.4592301652969435,1.4592301652969435,0.0018078241240446703
2024-08-15,1.4536419863848695,1.4455783419022608,1.383138352352438,1.3869556232226865,1.3869556232226865,0.5032642543849192
2024-08-14,1.5554462062596406,1.5436755007750391,1.5114389600744242,1.4507328233138048,1.4507328233138048,0.05018246846118392
2024-08-13,1.4874151659049375,1.5375555359013626,1.5132913417658966,1.5521710622517673,1.5521710622517673,0.07917141373797322
2024-08-12,1.452890025553433,1.4902303186262198,1.4679199250585317,1.4841744475110261,1.4841744475110261,0.6138751233321071
2024-08-11,1.5735453125297736,1.5484978378677678,1.5045523411758919,1.4497689893819,1.4497689893819,-0.5202425336402312
2024-08-10,1.5700939912226906,1.5318318620957025,1.6121731084621262,1.570388011170477,1.570388011170477,-1.0757764204090432
2024-08-09,1.6160129375103656,1.5470760707161162,1.5733319339538858,1.566828489566982,1.566828489566982,0.32453496572055573
2024-08-08,1.2528716972860627,1.5959843302227992,1.3057091307112383,1.6117981960593586,1.6117981960593586,1.2649216971995716
2024-08-07,1.3076612874987295,1.3335468039230343,1.2975924015854647,1.2497412123569913,1.2497412123569913,0.9749617120177758
2024-08-06,1.196559752340394,1.2981639002116336,1.2616638572046304,1.3042912872686383,1.3042912872686383,1.5818983738894454
2024-08-04,1.5589723441454821,1.5105308193072269,1.441380407926592,1.4171264967471071,1.4171264967471071,0.19253017202669878
2024-08-03,1.5990219840444544,1.5681113279288539,1.587135702465075,1.5559917237963408,1.5559917237963408,0.19206392539144565
2024-08-02,1.8125577163566735,1.747150539561367,1.661983691003085,1.595811772322017,1.595811772322017,1.0876943196163
2024-08-01,1.7731076933860133,1.7508651715001224,1.7210495207546868,1.8094063652484664,1.8094063652484664,0.9225278307579655
2024-07-31,1.8585194924249426,1.8154266629383846,1.8477858457057506,1.7694091533187808,1.7694091533187808,0.15561055668775864
2024-07-30,1.8920123808492264,1.824841095726895,1.891702335109145,1.8551069385053967,1.8551069385053967,0.16255726151036057
2024-07-29,1.9700818543365015,1.9839872384591721,1.958836599947815,1.8886374152966778,1.8886374152966778,0.907093133515571
2024-07-28,1.945664000055992,1.894559676150682,1.9895471677329533,1.9664354463736182,1.9664354463736182,-0.893816755710319
2024-07-27,1.9512562682436392,1.9527386002003166,1.9684193584554222,1.9424598741484318,1.9424598741484318,0.42483556807216283
2024-07-26,1.8352363562556053,1.8895596181639969,1.9150488946476336,1.9478083668835469,1.9478083668835469,0.09191794931368961
2024-07-25,1.8137710460904548,1.778408196492453,1.7890236577837069,1.8321466697025768,1.8321466697025768,0.7118606995368093
2024-07-24,1.8436965932956675,1.8315419691942498,1.8819219596155736,1.8101989954015734,1.8101989954015734,-0.1470960443037485
2024-07-23,1.9335274498234494,1.866823014960458,1.900654495594123,1.8402972698552378,1.8402972698552378,0.497209575831392
2024-07-22,1.9643312786053932,1.9040138971990332,1.9632058226908713,1.9301023203806813,1.9301023203806813,1.0550806442599052
2024-07-21,1.91076315036333,1.8983294811430833,1.920518333306931,1.960944464417542,1.960944464417542,-0.21194477903176545
2024-07-20,1.8860959074869579,1.8578950599622694,1.9459043445488857,1.907260702297978,1.907260702297978,-0.8156884631776145
2024-07-19,1.737677164001705,1.8489777151667055,1.7810229453716033,1.8826913346880993,1.8826913346880993,0.6079520320152384
2024-07-18,1.7448563026678057,1.7249455075093039,1.7764055911883059,1.7344543261019914,1.7344543261019914,-0.16544269744743534
2024-07-17,1.7983713002959685,1.7759842957029395,1.8124834585163994,1.7422950257436631,1.7422950257436631,0.25321290008679587
2024-07-16,1.7817050941537995,1.7381912844654366,1.7343181691128704,1.7953010159414653,1.7953010159414653,0.9733605632864153
2024-07-15,1.5665282764509834,1.712504514422221,1.6353409245470174,1.7830025166417176,1.7830025166417176,0.6943378824789931
2024-07-14,1.480315181010567,1.5246710363445857,1.5532033116840411,1.5618267386623446,1.5618267386623446,-0.5627228896350213
2024-07-13,1.408940707023947,1.4428425011555939,1.4738895123255655,1.4775337996732725,1.4775337996732725,-0.9700988611685759
2024-07-12,1.3781715757857746,1.3762884136644946,1.4069295501093473,1.405341608783754,1.405341608783754,-0.29490219794361644
2024-07-11,1.3992443699870032,1.4169721746069783,1.4363611585246463,1.375296970956992,1.375296970956992,-0.049131244743513526
2024-07-10,1.4157251611296398,1.420155235394258,1.4395824264166495,1.3968377653912942,1.3968377653912942,-0.24971966285672592
2024-07-09,1.3436583627149419,1.3607258989653528,1.391758560709307,1.411288772960553,1.411288772960553,-0.11711163426790949
2024-07-08,1.297302986384508,1.3550038166900864,1.2809675950892405,1.3406330818073375,1.3406330818073375,0.8267385318531489
2024-07-07,1.426869036320827,1.3677243886163186,1.3626955412790656,1.2942569037650866,1.2942569037650866,-0.6949986144414749
2024-07-06,1.3411899577650284,1.373105352877215,1.3763311133106273,1.4272340211055252,1.4272340211055252,-0.6904870504124107
2024-07-05,1.3609100899082653,1.321359394678672,1.2474593036825803,1.3383185800889004,1.3383185800889004,2.0663960590854655
2024-07-04,1.5302953663669447,1.4753415517937192,1.4173444093527998,1.355402116649237,1.355402116649237,0.9363137209888566
2024-07-03,1.6326092064158688,1.5701978242749153,1.5639800986658332,1.5285682374943441,1.5285682374943441,0.033946015084776265
2024-07-02,1.6765276224454326,1.6240796162617233,1.6935058206800218,1.6290746077628984,1.6290746077628984,-0.7268183644383973
2024-07-01,1.6672677154512474,1.6545240011616598,1.7347367174483126,1.6736612728894198,1.6736612728894198,-0.30570771318947276
2024-06-30,1.5704854228883696,1.6076056851571574,1.6313452867240574,1.6642510246807274,1.6642510246807274,-0.9500471262516639
2024-06-29,1.539660450290689,1.5123679758916189,1.6129163925750662,1.5672223666150398,1.5672223666150398,-1.320749014549212
2024-06-28,1.6097559944998334,1.5669298818666417,1.5953995341225355,1.5364902047525342,1.5364902047525342,-0.3465385432349786
2024-06-27,1.5662989473726148,1.5758297198278757,1.6287018819848338,1.6060910422433439,1.6060910422433439,-0.6412675364852638
2024-06-26,1.6193455281598537,1.5832717159485354,1.6348002533550805,1.5630993895370189,1.5630993895370189,-0.5403407729884827
2024-06-25,1.5367545309997739,1.5739411037607565,1.6095186016450391,1.6169180559000025,1.6169180559000025,-0.010050906219409675
2024-06-24,1.6943610756460605,1.628810175101752,1.5185898084261007,1.5341751612499872,1.5341751612499872,1.094922343121291
2024-06-23,1.752675177297205,1.6924273585064544,1.7727774321426175,1.6914762179984197,1.6914762179984197,-1.438164028350898
2024-06-22,1.7453507426665584,1.6915663405634955,1.8143524933246666,1.7495435553529726,1.7495435553529726,-1.5421017439844165
2024-06-21,1.7846093869973503,1.7197937236250918,1.7837734851622074,1.7410711354388995,1.7410711354388995,-0.24869703877158955
2024-06-20,1.7912404129016761,1.7957314743170918,1.8486629098569418,1.7807546543688255,1.7807546543688255,-0.2920267713208619
2024-06-19,1.801343903928821,1.7562822104499412,1.8567368959829422,1.787886700394459,1.787886700394459,-0.6514311592578426
2024-06-18,1.8742260946221634,1.8019777006019964,1.8219685187388104,1.7976631946615929,1.7976631946615929,0.8041752791614529
2024-06-17,1.882116532935593,1.8354857815096899,1.8790331989555733,1.8707796692429781,1.8707796692429781,0.053719599255227006
2024-06-16,1.857873792821308,1.8199163701788421,1.9302853863070664,1.8788387078810287,1.8788387078810287,-1.27098990704674
2024-06-15,1.847973065565582,1.7937807885646204,1.9221542244800711,1.8545640708270552,1.8545640708270552,-1.2044483593767388
2024-06-14,1.8881370989291777,1.84112669573488,1.8769199184343162,1.8448168329018675,1.8448168329018675,-0.15240729161008257
2024-06-13,1.9692171264878058,1.897951227419528,1.9461785658721065,1.8851965444132985,1.8851965444132985,-0.02953606731591929
2024-06-12,1.9192461576664923,1.9834752961825517,1.9793676725402003,1.965640107299961,1.965640107299961,0.40947271455069956
2024-06-11,2.0377979060516482,1.9607439980803254,1.9361334058214985,1.9163832631441962,1.9163832631441962,0.6168451692001514
2024-06-10,2.045183603533017,1.992397415569297,2.108705214334608,2.034505743753336,2.034505743753336,-0.6914866912202088
2024-06-09,2.0263807877032556,1.9749675052082847,2.1047317806673744,2.0418582959117892,2.0418582959117892,-1.250960083534853
2024-06-08,2.0278277837083767,1.9598904072792034,2.107501749094239,2.0233173600952266,2.0233173600952266,-1.193286861419476
2024-06-07,2.105626724784054,2.08586162946619,2.068451300418277,2.025312209188692,2.025312209188692,0.543362928396046
2024-06-06,2.1231733810994404,2.0708948776444003,2.157926831644925,2.1019513640540843,2.1019513640540843,-0.3251307883019436
2024-06-05,2.0952803509505045,2.076713512763548,2.173002343175342,2.1195951053842865,2.1195951053842865,0.2758415873635547
2024-06-04,1.9996571732092645,2.040214415736074,2.0716364865572245,2.0916905147925022,2.0916905147925022,0.3026859285677252
2024-06-03,1.9426951914669892,1.9968934889313295,2.0175249590520683,1.9961745179622725,1.9961745179622725,0.24340851286860204
2024-06-02,1.9403297948501497,1.9002525803687316,2.0022973490549267,1.939114899052545,1.939114899052545,-0.9676810212955183
2024-06-01,1.9283667323364675,1.8700458640075788,2.006220823371775,1.9366952912167443,1.9366952912167443,-1.400856899687022
2024-05-31,1.9756914712960352,1.931573898515563,1.964433712502539,1.9250182182913056,1.9250182182913056,-0.15372216362587146
2024-05-30,1.9330552379386752,1.9581513950690856,1.9913373777883916,1.9723473945832595,1.9723473945832595,0.014383402758576925
2024-05-29,1.9721040705594706,1.9237700944854161,1.9904164604296408,1.9297144029578344,1.9297144029578344,-0.20759781508288014
2024-05-28,2.031515482032408,1.9588994143540965,1.997392451054972,1.968621545257957,1.968621545257957,0.2688315722162491
2024-05-27,1.9838052750474968,2.016366393807644,2.053199265849836,2.0281273194248812,2.0281273194248812,-0.27381915180971933
2024-05-26,2.024580852620076,1.9584532553337461,2.050500905825189,1.9806421093092121,1.9806421093092121,-1.0850741021485992
2024-05-25,1.9846044028524987,1.9623307538827846,2.068926469350822,2.0211599757687244,2.0211599757687244,-1.097379446272692
2024-05-24,1.9521410556098286,1.9432843791519652,1.963836975817393,1.9810760783814196,1.9810760783814196,-0.010360379588807537
2024-05-23,2.016828662332615,1.9868376693941816,1.9490867551683675,1.9487564890762588,1.9487564890762588,0.9954058403557372
2024-05-22,2.071803667544814,2.0177361709664363,2.0945656079680575,2.013379414163276,2.013379414163276,0.2751913441392541
2024-05-21,2.142702676751931,2.0879099290828043,2.106413190359754,2.068326616827642,2.068326616827642,1.3943046314161374
2024-05-20,1.8627195216687338,2.063352615108941,1.9340556519494034,2.1393908131998884,2.1393908131998884,1.1502483212993926
2024-05-19,1.8984574496048976,1.862328533128819,1.9257851590452246,1.8592976385971824,1.8592976385971824,-0.7983020584055549
2024-05-18,1.9054121385347231,1.846043463630965,1.966103465013162,1.895187043403931,1.895187043403931,-0.999228981287997
2024-05-17,1.805932654092684,1.8498700332074067,1.880385432039309,1.9012051812991555,1.9012051812991555,-0.102714922792107
2024-05-16,1.8614926382069161,1.8102393348753805,1.8522821872403399,1.8025842197338224,1.8025842197338224,0.17781089913978426
2024-05-15,1.6065676155166482,1.7965532345103405,1.6700615628563376,1.8587081774853713,1.8587081774853713,0.830620112731684
2024-05-14,1.679583174893865,1.618178752072238,1.658590896008096,1.6032732230866042,1.6032732230866042,-0.09043886676910719
2024-05-13,1.6009959489956154,1.6357137034392306,1.6389441039175134,1.6763414788821882,1.6763414788821882,-0.11396971126267626
2024-05-12,1.5653377169803024,1.5505933528860603,1.631325858087797,1.5976169969769405,1.5976169969769405,-1.2298575999434445
2024-05-11,1.5653301268926023,1.5311231005604018,1.623556068895248,1.5621474748555362,1.5621474748555362,-1.2265457843449281
2024-05-10,1.6879550416271325,1.636991171835192,1.6077994448879251,1.5620970889332948,1.5620970889332948,-0.12064081429283909
2024-05-09,1.5868989875399477,1.634772047956327,1.6321846038105143,1.6843875147015959,1.6843875147015959,-0.3068990462382574
2024-05-08,1.6487820568575278,1.612553222640852,1.6448998135872182,1.583506229828838,1.583506229828838,-0.2566174343677434
2024-05-07,1.6937869397264562,1.6870564739380514,1.7231056255749484,1.6456423658503998,1.6456423658503998,-0.2690874636374748
2024-05-06,1.7412548060540836,1.7456481348697706,1.748654837361492,1.6904549549508414,1.6904549549508414,-0.049913399071012735
2024-05-05,1.7333470189687683,1.6987505087603856,1.760259839351878,1.737545746234342,1.737545746234342,-0.8737782275624246
2024-05-04,1.679055121649583,1.6926003048092302,1.7405009162748772,1.7299791893523917,1.7299791893523917,-0.6896825390762779
2024-05-03,1.4747337558053484,1.6302940119387557,1.532279225535299,1.6757124675303376,1.6757124675303376,0.30445428446927136
2024-05-02,1.427642683117121,1.433039734951035,1.4261927654097566,1.471654358510239,1.471654358510239,0.2680036963130924
2024-05-01,1.5553621731458174,1.4955444386105832,1.404992792626115,1.4245505644080958,1.4245505644080958,1.5137268959779397
2024-04-30,1.7304720021777753,1.7036545444133213,1.5473647289357928,1.5536495910882877,1.5536495910882877,0.6742448473310083
2024-04-29,1.690729218681538,1.6756197365293555,1.6958766694077045,1.7272513063579322,1.7272513063579322,-0.21323406178907015
2024-04-28,1.70792402021711,1.6833970150529425,1.751283809399494,1.687815382766332,1.687815382766332,-0.949920273850362
2024-04-27,1.7256777774968866,1.660950070381046,1.7308071369886386,1.7043891004790446,1.7043891004790446,-0.7759911070155838
2024-04-26,1.7654921246771542,1.7082344383760857,1.7806377032697511,1.7226027986930936,1.7226027986930936,-0.41097079161182537
2024-04-25,1.7540880179076759,1.733993357797146,1.7507303708180142,1.7619574546681758,1.7619574546681758,0.22396396593518492
2024-04-24,1.869766375949203,1.8294936695776354,1.7954850671000797,1.750861174308787,1.750861174308787,0.07512858296436985
2024-04-23,1.893142219618306,1.8360650985729747,1.9217712027937908,1.8662812357766432,1.8662812357766432,-0.39737911857702857
2024-04-22,1.7899029310190848,1.8379070297485474,1.8486812282854161,1.8896001656603623,1.8896001656603623,-0.08280236890701319
2024-04-21,1.7930034818445968,1.757761803205895,1.8336678883910331,1.7860630550797914,1.7860630550797914,-0.6986986175522566
2024-04-20,1.7311052323516165,1.7428661397416878,1.7723111448723636,1.7897363513464122,1.7897363513464122,-0.49349279829581716
2024-04-19,1.7126531870034263,1.7449425563952567,1.576858508987126,1.727384043464912,1.727384043464912,1.6310004140802188
2024-04-18,1.591459545949496,1.6730101571939175,1.6424767850935786,1.7094607415338876,1.7094607415338876,0.5289418965944668
2024-04-17,1.7300615952928455,1.6921440660963867,1.5833643266149513,1.5883145638061624,1.5883145638061624,0.9969555579874937
2024-04-16,1.707695233287863,1.6852108291915604,1.6914880180283882,1.7256660460517181,1.7256660460517181,1.0707962602027792
2024-04-15,1.8334928046810561,1.8190574742764076,1.7256640994185188,1.7047721418449,1.7047721418449,1.1300719615239951
2024-04-14,1.7302990566080363,1.7631300352236414,1.7186575780790638,1.8300608008786108,1.8300608008786108,1.5647772425848778
2024-04-13,1.9120355743513482,1.874908519870279,1.6472301397307005,1.7261867005815443,1.7261867005815443,1.8645987822210757
2024-04-12,2.0677950169408907,2.049515849866637,1.8879081999994018,1.9090063307007878,1.9090063307007878,1.1723181103689904
2024-04-11,2.0956804570021266,2.0512925282960697,2.127544885364537,2.064213391863603,2.064213391863603,0.0653648915689415
2024-04-10,2.017855492768621,2.0426558233599175,2.0127355226618913,2.0927800426379553,2.0927800426379553,0.712085648095453
2024-04-09,2.152973149708479,2.077090174956709,2.0521123724270303,2.014283110058958,2.014283110058958,0.5622546928060965
2024-04-08,2.0299080098873405,2.1287008530717926,2.099369477059457,2.1493141309608657,2.1493141309608657,0.6283532684317401
2024-04-07,2.0046742211790645,1.9997375537447633,2.087567413187,2.026393610272494,2.026393610272494,-0.6433913751604315
2024-04-06,1.9473939979025052,1.9649981588225247,2.012078279652391,2.001122632240008,2.001122632240008,-0.7413785916869844
2024-04-05,1.983999364432972,1.9170485311229433,1.9299095809713975,1.9437764095360262,1.9437764095360262,0.3500923793876317
2024-04-04,1.8462902346926335,1.9470488790430542,1.8800790146902853,1.9801409590073502,1.9801409590073502,0.4048461315653255
2024-04-03,1.8176089197211245,1.820949803914446,1.8493318100481988,1.843176310616421,1.843176310616421,0.4086868232041004
2024-04-02,2.048474990849276,1.969177517636223,1.8508133823390402,1.8142537076817196,1.8142537076817196,1.6931611914095466
2024-04-01,2.1367618066791976,2.0558474882826667,2.046438100431157,2.044792598652204,2.044792598652204,0.43922080735396124
2024-03-31,2.0453717292781564,2.057740878940967,2.1304902666216394,2.133184676218452,2.133184676218452,-0.7347923102462321
2024-03-30,2.0586907067445583,2.0035073587371652,2.1291685642520273,2.0417125559861664,2.0417125559861664,-0.9661243813629838
2024-03-29,2.1048465721983027,2.033088603653617,2.1000589160947607,2.0551233380639924,2.0551233380639924,-0.32452093422120976
2024-03-28,2.034799279260967,2.0666661813884994,2.090003209070182,2.1012898456556264,2.1012898456556264,0.39972740664065004
2024-03-27,2.064028164845129,2.076303958942251,2.0614941833253133,2.0314208250303065,2.0314208250303065,0.9107706448911391
2024-03-26,2.060744367616571,2.0661208169736125,2.1144333314081174,2.060270828894252,2.060270828894252,0.5292690131262913
2024-03-25,1.9145137379854473,2.0463248314273885,1.9523002516058658,2.0586980296225708,2.0586980296225708,1.0591224471988077
2024-03-24,1.7430135378040332,1.8585332636501188,1.8085844087708496,1.9110813638425517,1.9110813638425517,-0.16803067259586937
2024-03-23,1.7284823149020927,1.7711921976876897,1.764877748639069,1.739229069464488,1.739229069464488,-0.36348051480104343
2024-03-22,1.8199542568204714,1.8055347710317815,1.7269574914895798,1.7238727406472174,1.7238727406472174,0.9562342246926118
2024-03-21,1.9512443409629674,1.8891558999541433,1.850498638431619,1.8166603126988772,1.8166603126988772,1.200122885203736
2024-03-18,1.976167478224659,1.9261398832415457,1.962258260345248,1.9281161398329774,1.9281161398329774,1.578816959672258
2024-03-17,1.8105430902214046,1.9234125306569783,1.8485224685719726,1.9737365290416098,1.9737365290416098,1.2188558005606274
2024-03-16,2.031530662207808,1.9871029244597884,1.8627370139640995,1.8071102841897737,1.8071102841897737,1.3871914783593216
2024-03-14,2.231415621791305,2.183593266858562,2.0715465597265332,2.1365946654075536,2.1365946654075536,2.397237465212748
2024-03-13,2.1448203112202733,2.177620253291231,2.2253697342481913,2.2279887687279825,2.2279887687279825,1.495728237392098
2024-03-12,2.179681041877949,2.1345523798190755,2.0807518475867917,2.141183576820279,2.141183576820279,2.6316687491872304
2024-03-11,2.0113665099341125,2.135881307697765,1.9956005756878543,2.1759997073048774,2.1759997073048774,2.882130470350921
2024-03-10,1.983159033294741,1.984924119350895,2.053614483561919,2.0078234181139845,2.0078234181139845,0.5034119777630554
2024-03-09,1.9722618359538089,1.9142522122213186,2.04324236731824,1.9796013420336702,1.9796013420336702,-0.6113357944831834
2024-03-08,1.898466123990841,1.9890541407223907,1.942064690919904,1.9688312157085734,1.9688312157085734,2.3662111832494475
2024-03-07,1.8530150523949684,1.8801335141525988,1.910150657894397,1.8943570301472252,1.8943570301472252,1.398861824827009
2024-03-03,1.6324601154074732,1.625504035964031,1.6758685046826751,1.6907486019385272,1.6907486019385272,-0.24349808888128946
2024-03-02,1.6541498753088995,1.5845746488307952,1.6882067989159244,1.6291195758440384,1.6291195758440384,-0.4308431019309266
2024-03-01,1.585644454472937,1.621519374368488,1.6407587385442508,1.6513749835195906,1.6513749835195906,0.8600208700364016
2024-02-29,1.6578110083259798,1.6443599575577443,1.6238946822700755,1.5840718524398043,1.5840718524398043,2.864701957938762
2024-02-27,1.2251857681015164,1.3235180404025784,1.290025780417812,1.3612355061629104,1.3612355061629104,1.6180431094233576
2024-02-26,1.0739901368162508,1.1856034436315879,1.0927879304121746,1.2223778640912182,1.2223778640912182,0.37592739626157684
2024-02-25,1.065026785391493,1.0270790587730922,1.1136120978601476,1.0712656072326978,1.0712656072326978,-1.1021184395402825
2024-02-24,1.020091297610109,1.0129765079550497,1.0736046500723797,1.0624811196711954,1.0624811196711954,-1.1210610573334918
2024-02-23,1.0497761306054025,1.0030946957409401,1.0722907191572721,1.0170173060703882,1.0170173060703882,-0.6257962976084548
2024-02-22,1.080718207413314,1.0302398381348612,1.092524811166817,1.0480626191485443,1.0480626191485443,-0.31002267129879746
2024-02-21,1.1034288341104108,1.0492962925581732,1.0783957517742369,1.0770052680953204,1.0770052680953204,-0.05569703269530884
2024-02-20,1.0765485385203235,1.079865877849076,1.0850875292062705,1.1011525858834148,1.1011525858834148,0.3188485014044322
2024-02-19,1.0959075993486818,1.0553706335605653,1.1361298872861496,1.0737523962981534,1.0737523962981534,-0.6309361779327441
2024-02-18,1.0702726202905408,1.0486671075425542,1.1095898150503163,1.0923578044238202,1.0923578044238202,-0.9292836374667275
2024-02-17,1.0973643540379896,1.0399110378268792,1.0782797350605664,1.0674601156432078,1.0674601156432078,-0.7381070408812234
2024-02-16,1.085222924463354,1.058269871427646,1.1322191803588433,1.0943976215984257,1.0943976215984257,-0.09089066645381019
2024-02-15,1.0797504712315444,1.0732355622291723,1.1172458079447676,1.0823889767975932,1.0823889767975932,0.731550808037174
2024-02-14,0.9657180779227075,1.030863718049168,1.002072852192103,1.076329121525889,1.076329121525889,0.7744199595959361
2024-02-13,0.9769899003065544,0.9426409442486623,0.9526502872724623,0.9634072265898014,0.9634072265898014,0.4962102390098451
2024-02-12,0.8878079962771357,0.9385077398163798,0.9159723526358632,0.9750978441179932,0.9750978441179932,0.41058514827687337
2024-02-11,0.8592139673141784,0.8459581253856987,0.9088475941671653,0.8849287146705482,0.8849287146705482,-0.7930133789498036
2024-02-10,0.8258479417843112,0.8252804320013987,0.8693192010391937,0.8566129099391822,0.8566129099391822,-1.024067132040531
2024-02-09,0.725216932608335,0.8256162449144567,0.7780323658091679,0.8228012471947482,0.8228012471947482,0.791144969014423
2024-02-08,0.6728859886613959,0.6889218214452563,0.7264804223553687,0.7228079464784788,0.7228079464784788,-0.2513620793453804
2024-02-07,0.6055451041382853,0.6234627068649812,0.6400968198136179,0.6695316060097264,0.6695316060097264,-0.6495964484960245
2024-02-06,0.5820901066974523,0.5705284059725206,0.6263890842759452,0.6026998271057453,0.6026998271057453,-0.9924016211666531
2024-02-05,0.5777653831557302,0.5784913630420319,0.61172323941868,0.579619824014589,0.579619824014589,-0.8405660653735515
2024-02-04,0.6003903502916397,0.557450800727982,0.6178299373473242,0.5755515671316902,0.5755515671316902,-1.1505133798307583
2024-02-03,0.6106922678972312,0.5713660814697065,0.6464721880265509,0.5976926583600067,0.5976926583600067,-1.4382611776995773
2024-02-02,0.6048739235259435,0.5746844223404453,0.6294599190129018,0.6081821405160602,0.6081821405160602,-0.8494087765619163
2024-02-01,0.5773392539462788,0.5651713146675288,0.590316767986783,0.6022176392477374,0.6022176392477374,-0.6260437708513167
2024-01-31,0.5977506262193512,0.5903302271301876,0.6136178090060321,0.5754990140730084,0.5754990140730084,-0.3686554109673702
2024-01-30,0.6169416208200635,0.5967780472649534,0.636511403767703,0.5955450261474869,0.5955450261474869,-0.43445950605046707
2024-01-29,0.5481255485375164,0.5684976131902363,0.5869384056930163,0.6137294680195895,0.6137294680195895,-0.6858808428223248
2024-01-28,0.553287892471862,0.5415110933255479,0.5801983342222777,0.545862339681167,0.545862339681167,-0.9876101577969459
2024-01-27,0.5364541622511684,0.5095982563824131,0.5654531095082904,0.5504382482752497,0.5504382482752497,-1.4181672985501614
2024-01-26,0.43459464316601065,0.5103282383229627,0.47632618352654715,0.5340124376246,0.5340124376246,-0.29543170492563564
2024-01-25,0.44211587792773976,0.4066182822619481,0.4607816092064109,0.4319912389841471,0.4319912389841471,-0.85828449599995
2024-01-24,0.43138349391972486,0.41878341008079967,0.45873549625622617,0.43975283814574123,0.43975283814574123,-0.5519423778523616
2024-01-23,0.4119268462495075,0.39987390696383346,0.40395173793645417,0.4272094524282191,0.4272094524282191,-0.006618379169569865
2024-01-22,0.522250939567699,0.4807162238189,0.45547814661116814,0.40888739739214575,0.40888739739214575,0.15924779012265136
2024-01-21,0.5286396248147407,0.4915471186577504,0.5691018073980258,0.5193257539674387,0.5193257539674387,-1.5828250626152476
2024-01-20,0.5260969454351898,0.4927418274732426,0.5663157409582598,0.5258163276066886,0.5258163276066886,-1.4051976696982267
2024-01-19,0.5073315378948077,0.5063372106058455,0.5025143198941172,0.5232601901751379,0.5232601901751379,-0.28321148447630046
2024-01-18,0.5866940370367156,0.5457111420343634,0.5210386919127319,0.5039537134109743,0.5039537134109743,-0.3255105544921202
